nkill,nwound,nperps,cluster
0.10428377727244544,0.1824966102267795,0.9776604119291759,0
0.1073756009642051,0.0,0.9942185274463435,0
0.0,0.0,1.0,0
0.0,0.3713906763541037,0.9284766908852594,0
0.4543260827960124,0.0,0.8908354564627694,0
0.4472135954999579,0.0,0.8944271909999159,0
0.7071067811865475,0.0,0.7071067811865475,2
0.7071067811865475,0.0,0.7071067811865475,2
0.0,0.0,1.0,0
0.17696644728370162,0.045880190036515237,0.9831469293538978,0
0.15799050110667284,0.0,0.9874406319167053,0
0.004999937501171851,0.0,0.9999875002343701,0
0.016606805534831324,0.08303402767415663,0.9964083320898796,0
0.0,0.0,1.0,0
0.0,0.4472135954999579,0.8944271909999159,3
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.24253562503633297,0.9701425001453319,0
0.009999000149975004,0.009999000149975004,0.9999000149975004,0
0.0033333148149691347,0.0,0.9999944444907404,0
0.7071067811865475,0.0,0.7071067811865475,2
0.006665926049359857,0.013331852098719715,0.9998889074039786,0
0.12309149097933272,0.12309149097933272,0.9847319278346618,0
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.0,1.0,0
0.4472135954999579,0.0,0.8944271909999159,0
0.20304312868501115,0.15469952661715136,0.966872041357196,0
0.0,0.0,1.0,0
0.539163866017192,0.539163866017192,0.6469966392206304,3
0.31622776601683794,0.0,0.9486832980505138,0
0.12403473458920847,0.0,0.9922778767136677,0
0.4472135954999579,0.0,0.8944271909999159,0
0.42399915200254396,0.8479983040050879,0.317999364001908,1
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.4082482904638631,0.8164965809277261,0.4082482904638631,3
0.6401843996644799,0.0,0.7682212795973759,0
0.4472135954999579,0.0,0.8944271909999159,0
0.08419040288185797,0.10895228608240444,0.9904753280218586,0
0.12403473458920847,0.0,0.9922778767136677,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.19245008972987526,0.9622504486493763,0.19245008972987526,1
0.1957775820486337,0.05873327461459011,0.9788879102431686,0
0.14834045293024462,0.0,0.9889363528682975,0
0.7071067811865476,0.0,0.7071067811865476,2
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.19611613513818404,0.9805806756909202,0
0.19611613513818404,0.0,0.9805806756909202,0
0.0,0.0,1.0,0
0.2998265967403946,0.0,0.9539937169012556,0
0.03331483023263848,0.0,0.9994449069791543,0
0.0,0.31622776601683794,0.9486832980505138,0
0.03331483023263848,0.0,0.9994449069791543,0
0.2272296156064184,0.0,0.9738412097417932,0
0.04661593469904403,0.0,0.9989128864080863,0
0.4472135954999579,0.0,0.8944271909999159,0
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.4472135954999579,0.8944271909999159,3
0.31622776601683794,0.0,0.9486832980505138,0
0.07974522228289,0.0,0.996815278536125,0
0.24253562503633297,0.0,0.9701425001453319,0
0.0,0.0,1.0,0
0.9138115486202573,0.0,0.40613846605344767,2
0.05655054311040403,0.029938522823155074,0.9979507607718358,0
0.9417419115948374,0.0,0.3363363969981562,2
0.0,0.4472135954999579,0.8944271909999159,3
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.7071067811865476,0.0,0.7071067811865476,2
0.0,0.0,1.0,0
0.3202795947440069,0.9469135844605421,0.02785039954295712,1
0.04993761694389223,0.0,0.9987523388778446,0
0.4472135954999579,0.0,0.8944271909999159,0
0.05415303610738823,0.21661214442955293,0.9747546499329882,0
0.0,0.0,0.0,2
0.0,0.0,1.0,0
0.1414213562373095,0.0,0.9899494936611665,0
0.24253562503633297,0.0,0.9701425001453319,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.03331483023263848,0.0,0.9994449069791543,0
0.03331483023263848,0.0,0.9994449069791543,0
0.09901475429766744,0.09901475429766744,0.9901475429766744,0
0.0,0.9486832980505138,0.31622776601683794,1
0.0,0.0,1.0,0
0.4472135954999579,0.0,0.8944271909999159,0
0.7071067811865475,0.0,0.7071067811865475,2
0.039968038348871575,0.0,0.9992009587217894,0
0.07974522228289,0.0,0.996815278536125,0
0.5773502691896258,0.5773502691896258,0.5773502691896258,3
0.0,0.0,1.0,0
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.31622776601683794,0.0,0.9486832980505138,0
0.8304420157753242,0.14214773243001044,0.5386650913137238,2
0.0,0.0,1.0,0
0.14834045293024462,0.0,0.9889363528682975,0
0.07970468330980174,0.031881873323920694,0.9963085413725217,0
0.09950371902099892,0.0,0.9950371902099892,0
0.4472135954999579,0.0,0.8944271909999159,0
0.6431920864232733,0.0,0.7657048647896111,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.08853436820777447,0.011066796025971808,0.9960116423374626,0
0.14827521168896396,0.029655042337792793,0.9885014112597598,0
0.07974522228289,0.0,0.996815278536125,0
0.3713906763541037,0.0,0.9284766908852593,0
0.7071067811865475,0.0,0.7071067811865475,2
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.501718089771846,0.0,0.8650311892618034,0
0.08304547985373997,0.0,0.9965457582448796,0
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.7071067811865475,0.7071067811865475,3
0.14834045293024462,0.0,0.9889363528682975,0
0.3333333333333333,0.6666666666666666,0.6666666666666666,3
0.4472135954999579,0.0,0.8944271909999159,0
0.07918075824648958,0.11877113736973437,0.9897594780811197,0
0.0663723311599972,0.0663723311599972,0.9955849673999579,0
0.31622776601683794,0.0,0.9486832980505138,0
0.7071067811865475,0.0,0.7071067811865475,2
0.5962847939999439,0.29814239699997197,0.7453559924999299,3
0.4472135954999579,0.0,0.8944271909999159,0
0.14834045293024462,0.0,0.9889363528682975,0
0.0,0.07478994824163422,0.9971993098884563,0
0.0,0.9615239476408232,0.27472112789737807,1
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.06237828615518053,0.0,0.9980525784828885,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.01999600119960014,0.0,0.9998000599800071,0
0.4472135954999579,0.0,0.8944271909999159,0
0.4472135954999579,0.0,0.8944271909999159,0
0.02854813347699592,0.02854813347699592,0.999184671694857,0
0.0,0.0,1.0,0
0.4472135954999579,0.0,0.8944271909999159,0
0.20551723428641383,0.0,0.9786534966019705,0
0.0,0.01999600119960014,0.9998000599800071,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.13216372009101796,0.0,0.9912279006826347,0
0.0,0.0,1.0,0
0.04993761694389223,0.0,0.9987523388778446,0
0.9370425713316364,0.31234752377721214,0.15617376188860607,2
0.0,0.4472135954999579,0.8944271909999159,3
0.23570226039551587,0.23570226039551587,0.9428090415820635,0
0.0,0.8,0.6,1
0.0,0.7808688094430304,0.6246950475544243,1
0.19611613513818404,0.0,0.9805806756909202,0
0.0,0.0,1.0,0
0.7071067811865475,0.0,0.7071067811865475,2
0.4082482904638631,0.4082482904638631,0.8164965809277261,3
0.0,0.4472135954999579,0.8944271909999159,3
0.009999000149975004,0.009999000149975004,0.9999000149975004,0
0.31622776601683794,0.0,0.9486832980505138,0
0.0,0.0,1.0,0
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.9999218841540816,0.01249902355192602,1
0.4788521306805733,0.0,0.8778955729143844,0
0.04993761694389223,0.0,0.9987523388778445,0
0.03266857601924006,0.19601145611544035,0.9800572805772018,0
0.0,0.0,1.0,0
0.4472135954999579,0.0,0.8944271909999159,0
0.6978765652235247,0.1610484381285057,0.6978765652235247,3
0.19611613513818404,0.0,0.9805806756909202,0
0.26838841452470363,0.09585300518739416,0.9585300518739416,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.9284766908852594,0.0,0.3713906763541037,2
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.31622776601683794,0.0,0.9486832980505138,0
0.0,0.5144957554275265,0.8574929257125441,3
0.0,0.7071067811865475,0.7071067811865475,3
0.30151134457776363,0.30151134457776363,0.9045340337332909,0
0.0,0.0,1.0,0
0.30151134457776363,0.30151134457776363,0.9045340337332909,0
0.24253562503633297,0.0,0.9701425001453319,0
0.0,0.0,1.0,0
0.9863939238321437,0.0,0.1643989873053573,2
0.01999500187421909,0.009997500937109546,0.9997500937109547,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.9486832980505138,0.31622776601683794,1
0.0,0.5547001962252291,0.8320502943378437,3
0.0,0.0,1.0,0
0.05121475197315839,0.0,0.9986876634765887,0
0.4472135954999579,0.0,0.8944271909999159,0
0.4472135954999579,0.0,0.8944271909999159,0
0.4364357804719848,0.2182178902359924,0.8728715609439696,0
0.0,0.0,1.0,0
0.4472135954999579,0.0,0.8944271909999159,0
0.009999375058587646,0.004999687529293823,0.9999375058587647,0
0.12403473458920847,0.0,0.9922778767136677,0
0.0,0.06651901052377393,0.9977851578566089,0
0.0,0.09950371902099892,0.9950371902099892,0
0.0,0.0,1.0,0
0.31622776601683794,0.0,0.9486832980505138,0
0.4472135954999579,0.0,0.8944271909999159,0
0.08304547985373997,0.0,0.9965457582448796,0
0.06651901052377393,0.0,0.9977851578566089,0
0.014989136812290178,0.03497465256201042,0.9992757874860119,0
0.31622776601683794,0.0,0.9486832980505138,0
0.24253562503633297,0.0,0.9701425001453319,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.31622776601683794,0.0,0.9486832980505138,0
0.31622776601683794,0.0,0.9486832980505138,0
0.4472135954999579,0.0,0.8944271909999159,0
0.07644234027440219,0.0,0.997074003579159,0
0.8169182557552536,0.55953305188716,0.13988326297179,1
0.0,0.7071067811865475,0.7071067811865475,3
0.31622776601683794,0.0,0.9486832980505138,0
0.0,0.0,1.0,0
0.25163385176495073,0.0,0.9678225067882721,0
0.3713906763541037,0.0,0.9284766908852593,0
0.3713906763541037,0.0,0.9284766908852593,0
0.24253562503633297,0.0,0.9701425001453319,0
0.27472112789737807,0.0,0.9615239476408232,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.31622776601683794,0.0,0.9486832980505138,0
0.4472135954999579,0.0,0.8944271909999159,0
0.07935196008581542,0.09918995010726928,0.9918995010726928,0
0.0,0.0,1.0,0
0.20952908873087345,0.0,0.9778024140774094,0
0.4472135954999579,0.0,0.8944271909999159,0
0.8320502943378437,0.0,0.5547001962252291,2
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.24253562503633297,0.0,0.9701425001453319,0
0.0,0.0,1.0,0
0.13018891098082389,0.9113223768657671,0.39056673294247163,3
0.7071067811865475,0.0,0.7071067811865475,2
0.5547001962252291,0.0,0.8320502943378437,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.48020992212911084,0.8769050751922894,0.020878692266483083,1
0.7071067811865475,0.0,0.7071067811865475,2
0.31622776601683794,0.0,0.9486832980505138,0
0.30908607233755814,0.0,0.9510340687309481,0
0.06982912769991387,0.0,0.9975589671416267,0
0.00998155117972014,0.05988930707832084,0.9981551179720141,0
0.0,0.0,1.0,0
0.039968038348871575,0.0,0.9992009587217894,0
0.4472135954999579,0.0,0.8944271909999159,0
0.7071067811865475,0.0,0.7071067811865475,2
0.24253562503633297,0.0,0.9701425001453319,0
0.0,0.0,1.0,0
0.09457419252642064,0.0,0.9955178160675857,0
0.0,0.0,1.0,0
0.09950371902099892,0.0,0.9950371902099892,0
0.1723280873710658,0.024618298195866545,0.9847319278346618,0
0.1723280873710658,0.024618298195866545,0.9847319278346618,0
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.4472135954999579,0.0,0.8944271909999159,0
0.11914522061843064,0.0,0.992876838486922,0
0.02479931753217214,0.1239965876608607,0.9919727012868856,0
0.9267030948228231,0.37068123792912927,0.06178020632152154,2
0.7071067811865475,0.0,0.7071067811865475,2
0.0,0.0,1.0,0
0.18814417367671946,0.2822162605150792,0.9407208683835973,0
0.03331483023263848,0.0,0.9994449069791543,0
0.0,0.31622776601683794,0.9486832980505138,0
0.0,0.01999600119960014,0.9998000599800071,0
0.0,0.0,1.0,0
0.0,0.12403473458920847,0.9922778767136677,0
0.0,0.0,1.0,0
0.009999000149975004,0.009999000149975004,0.9999000149975004,0
0.31622776601683794,0.0,0.9486832980505138,0
0.19611613513818404,0.0,0.9805806756909202,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.7592566023652966,0.6507913734559685,1
0.7071067811865475,0.0,0.7071067811865475,2
0.0,0.0,1.0,0
0.7071067811865475,0.0,0.7071067811865475,2
0.0,0.0,1.0,0
0.24253562503633297,0.0,0.9701425001453319,0
0.17609018126512477,0.17609018126512477,0.9684959969581862,0
0.0,0.0,1.0,0
0.03331483023263848,0.0,0.9994449069791543,0
0.09901475429766744,0.9901475429766744,0.09901475429766744,1
0.28734788556634544,0.0,0.9578262852211514,0
0.049875466805381644,0.049875466805381644,0.9975093361076328,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.31622776601683794,0.0,0.9486832980505138,0
0.329292779969071,0.7683498199278324,0.5488212999484517,3
0.0,0.0,1.0,0
0.06651901052377393,0.0,0.997785157856609,0
0.2672612419124244,0.5345224838248488,0.8017837257372732,3
0.3713906763541037,0.5570860145311556,0.7427813527082074,3
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.4788521306805733,0.8778955729143844,3
0.09950371902099892,0.0,0.9950371902099892,0
0.0,0.9984603532054125,0.05547001962252291,1
0.7071067811865475,0.0,0.7071067811865475,2
0.04646779700272755,0.07965908057610438,0.9957385072013047,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.9996539193528472,0.02630668208823282,1
0.7071067811865475,0.0,0.7071067811865475,2
0.31622776601683794,0.0,0.9486832980505138,0
0.05989229072794672,0.0,0.9982048454657786,0
0.0,0.9899494936611665,0.1414213562373095,1
0.31622776601683794,0.0,0.9486832980505138,0
0.0,0.9615239476408232,0.27472112789737807,1
0.0,0.0,1.0,0
0.22533797299287767,0.1287645559959301,0.9657341699694757,0
0.026657190238980555,0.0,0.9996446339617708,0
0.7071067811865475,0.0,0.7071067811865475,2
0.0,0.0,1.0,0
0.019992004796802236,0.019992004796802236,0.9996002398401118,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.1675641780921496,0.19334328241401877,0.9667164120700938,0
0.7808688094430304,0.0,0.6246950475544243,2
0.9138115486202573,0.0,0.40613846605344767,2
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.1643989873053573,0.9863939238321437,0
0.014998312784712241,0.0,0.9998875189808161,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.008331886950725315,0.01666377390145063,0.9998264340870378,0
0.0,0.0,1.0,0
0.0,0.4472135954999579,0.8944271909999159,3
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.4472135954999579,0.8944271909999159,3
0.9683551930713111,0.0,0.24957608068848225,2
0.8551861104941365,0.36650833306891567,0.36650833306891567,2
0.0,0.0,1.0,0
0.31622776601683794,0.0,0.9486832980505138,0
0.0,0.0,1.0,0
0.0,0.8944271909999159,0.4472135954999579,1
0.03324112476572669,0.06648224953145337,0.9972337429718006,0
0.024992191160203066,0.0,0.9996876464081227,0
0.029986509105671005,0.0,0.9995503035223668,0
0.11830845100876484,0.11830845100876484,0.9859037584063738,0
0.9109750373485539,0.40993876680684926,0.04554875186742769,2
0.11914522061843064,0.0,0.992876838486922,0
0.30151134457776363,0.30151134457776363,0.9045340337332909,0
0.31622776601683794,0.0,0.9486832980505138,0
0.04993761694389223,0.0,0.9987523388778445,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.9284766908852594,0.3713906763541037,1
0.0,0.9950371902099892,0.09950371902099892,1
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.7071067811865475,0.0,0.7071067811865475,2
0.0,0.0,1.0,0
0.052899861013030174,0.1157184459660035,0.9918723939943158,0
0.4472135954999579,0.0,0.8944271909999159,0
0.1414213562373095,0.0,0.9899494936611665,0
0.7071067811865475,0.0,0.7071067811865475,2
0.0,0.0,1.0,0
0.10436361005710987,0.9914542955425437,0.0782727075428324,1
0.19355940226952792,0.979894473989485,0.04838985056738198,1
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.5345224838248488,0.2672612419124244,0.8017837257372732,3
0.0,0.0,1.0,0
0.13216372009101796,0.0,0.9912279006826347,0
0.0,0.0,1.0,0
0.6246950475544243,0.0,0.7808688094430304,0
0.19611613513818404,0.0,0.9805806756909201,0
0.6882472016116852,0.22941573387056174,0.6882472016116852,3
0.7071067811865476,0.0,0.7071067811865476,2
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.04993761694389223,0.9987523388778445,0
0.4472135954999579,0.0,0.8944271909999159,0
0.2873478855663454,0.0,0.9578262852211513,0
0.4472135954999579,0.0,0.8944271909999159,0
0.008333043996551019,0.0,0.9999652795861222,0
0.4472135954999579,0.0,0.8944271909999159,0
0.12369267399882336,0.07421560439929402,0.9895413919905869,0
0.0,0.0,1.0,0
0.4472135954999579,0.0,0.8944271909999159,0
0.4472135954999579,0.0,0.8944271909999159,0
0.31622776601683794,0.0,0.9486832980505138,0
0.0,0.4472135954999579,0.8944271909999159,3
0.0,0.0,1.0,0
0.31622776601683794,0.0,0.9486832980505138,0
0.0,0.0,1.0,0
0.6666666666666666,0.3333333333333333,0.6666666666666666,3
0.0,0.4472135954999579,0.8944271909999159,3
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.0,1.0,0
0.7071067811865475,0.0,0.7071067811865475,2
0.31622776601683794,0.0,0.9486832980505138,0
0.3685770701003707,0.12285902336679023,0.9214426752509268,0
0.19611613513818404,0.0,0.9805806756909202,0
0.01999600119960014,0.0,0.9998000599800071,0
0.0,0.4472135954999579,0.8944271909999159,3
0.026655858426420428,0.00999594690990766,0.999594690990766,0
0.4472135954999579,0.0,0.8944271909999159,0
0.19611613513818404,0.0,0.9805806756909202,0
0.0695493887309796,0.08942064265411662,0.9935626961568513,0
0.07120188545089044,0.9968263963124662,0.03560094272544522,1
0.31622776601683794,0.0,0.9486832980505138,0
0.0,0.0,1.0,0
0.0,0.31622776601683794,0.9486832980505138,0
0.016664352333993333,0.0,0.9998611400396,0
0.7453559924999299,0.5962847939999439,0.29814239699997197,1
0.7071067811865475,0.0,0.7071067811865475,2
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.19611613513818404,0.0,0.9805806756909201,0
0.0,0.0,1.0,0
0.19611613513818404,0.0,0.9805806756909202,0
0.4472135954999579,0.0,0.8944271909999159,0
0.15617376188860607,0.31234752377721214,0.9370425713316364,0
0.0784917508278223,0.17660643936260018,0.9811468853477787,0
0.0,0.09950371902099892,0.9950371902099892,0
0.12777531299998798,0.25555062599997597,0.9583148474999098,0
0.4472135954999579,0.0,0.8944271909999159,0
0.09534625892455922,0.28603877677367767,0.9534625892455922,0
0.0,0.0,1.0,0
0.31622776601683794,0.0,0.9486832980505138,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.11912173678640625,0.019853622797734376,0.9926811398867188,0
0.09053574604251853,0.0,0.9958932064677039,0
0.0,0.24253562503633297,0.9701425001453319,0
0.09053574604251853,0.0,0.9958932064677039,0
0.1440046082211958,0.24000768036865966,0.9600307214746386,0
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.04403202782480609,0.9980592973622715,0.04403202782480609,1
0.07113159996271998,0.056905279970175984,0.9958423994780797,0
0.7071067811865476,0.0,0.7071067811865476,2
0.9486832980505138,0.0,0.31622776601683794,2
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.19611613513818404,0.0,0.9805806756909201,0
0.31622776601683794,0.0,0.9486832980505138,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.9970544855015815,0.07669649888473704,1
0.31622776601683794,0.0,0.9486832980505138,0
0.24253562503633297,0.0,0.9701425001453319,0
0.2182178902359924,0.4364357804719848,0.8728715609439696,0
0.4472135954999579,0.0,0.8944271909999159,0
0.31622776601683794,0.0,0.9486832980505138,0
0.0,0.0,1.0,0
0.3747658444979307,0.8994380267950337,0.22485950669875843,1
0.0,0.0,1.0,0
0.13216372009101796,0.0,0.9912279006826347,0
0.19611613513818404,0.0,0.9805806756909202,0
0.4472135954999579,0.0,0.8944271909999159,0
0.03331483023263848,0.0,0.9994449069791543,0
0.939793423488437,0.0,0.3417430630867044,2
0.540728715025007,0.12478354962115545,0.831890330807703,0
0.0,0.0,1.0,0
0.09938079899999065,0.049690399499995326,0.9938079899999065,0
0.0,0.0,1.0,0
0.4472135954999579,0.0,0.8944271909999159,0
0.039968038348871575,0.0,0.9992009587217894,0
0.7071067811865475,0.0,0.7071067811865475,2
0.8320502943378437,0.0,0.5547001962252291,2
0.5547001962252291,0.0,0.8320502943378437,0
0.0,0.0,1.0,0
0.0,0.5547001962252291,0.8320502943378437,3
0.0,0.0,1.0,0
0.08464313504577504,0.03485305560708384,0.9958015887738241,0
0.0,0.0,1.0,0
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.0,1.0,0
0.7071067811865475,0.0,0.7071067811865475,2
0.0,0.5144957554275265,0.8574929257125441,3
0.4472135954999579,0.0,0.8944271909999159,0
0.3713906763541037,0.0,0.9284766908852594,0
0.8017837257372732,0.2672612419124244,0.5345224838248488,2
0.9119215051751064,0.0,0.4103646773287979,2
0.03993615319154358,0.03993615319154358,0.9984038297885897,0
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.0,1.0,0
0.7071067811865475,0.0,0.7071067811865475,2
0.0,0.0,1.0,0
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.0,1.0,0
0.24253562503633297,0.0,0.9701425001453319,0
0.0,0.9997531778316099,0.022216737285146886,1
0.7071067811865475,0.0,0.7071067811865475,2
0.13209163733676527,0.9906872800257396,0.03302290933419132,1
0.9855788343742574,0.14079697633917962,0.09386465089278642,2
0.0,0.02499219116020307,0.9996876464081228,0
0.0,0.0,1.0,0
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.0,1.0,0
0.31622776601683794,0.0,0.9486832980505138,0
0.8,0.0,0.6,2
0.0,0.0,1.0,0
0.016664352333993333,0.0,0.9998611400396,0
0.31622776601683794,0.0,0.9486832980505138,0
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.4472135954999579,0.0,0.8944271909999159,0
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.31622776601683794,0.9486832980505138,0
0.03747366058909427,0.0,0.9992976157091806,0
0.0,0.6,0.8,3
0.014278431229270644,0.999490186048945,0.028556862458541287,1
0.16222142113076254,0.16222142113076254,0.9733285267845753,0
0.7071067811865476,0.0,0.7071067811865476,2
0.4472135954999579,0.0,0.8944271909999159,0
0.4472135954999579,0.0,0.8944271909999159,0
0.11914522061843064,0.0,0.992876838486922,0
0.0,0.0,1.0,0
0.7071067811865475,0.0,0.7071067811865475,2
0.19611613513818404,0.0,0.9805806756909202,0
0.0,0.0,1.0,0
0.8320502943378437,0.0,0.5547001962252291,2
0.31622776601683794,0.0,0.9486832980505138,0
0.0,0.0,1.0,0
0.5547001962252291,0.0,0.8320502943378437,0
0.9761870601839528,0.0,0.21693045781865616,2
0.0,0.31622776601683794,0.9486832980505138,0
0.0,0.4472135954999579,0.8944271909999159,3
0.0,0.24253562503633297,0.9701425001453319,0
0.30151134457776363,0.30151134457776363,0.9045340337332909,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.07478994824163422,0.0,0.9971993098884563,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.31622776601683794,0.0,0.9486832980505138,0
0.0,0.31622776601683794,0.9486832980505138,0
0.0,0.0,1.0,0
0.6882472016116852,0.22941573387056174,0.6882472016116852,3
0.8944271909999159,0.0,0.4472135954999579,2
0.9370425713316364,0.31234752377721214,0.15617376188860607,2
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.6459422414661737,0.7633862853691145,3
0.6666666666666666,0.3333333333333333,0.6666666666666666,3
0.0,0.0,1.0,0
0.8863476174260412,0.45746973802634383,0.07147964656661622,2
0.05989229072794672,0.0,0.9982048454657786,0
0.31234752377721214,0.9370425713316364,0.15617376188860607,1
0.07478994824163422,0.0,0.9971993098884563,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.44666250028691856,0.7444375004781977,0.4962916669854651,3
0.31622776601683794,0.0,0.9486832980505138,0
0.7071067811865475,0.0,0.7071067811865475,2
0.5547001962252291,0.0,0.8320502943378437,0
0.04437601569801833,0.033282011773513746,0.9984603532054125,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.24253562503633297,0.0,0.9701425001453319,0
0.04993761694389223,0.0,0.9987523388778446,0
0.4472135954999579,0.0,0.8944271909999159,0
0.31622776601683794,0.0,0.9486832980505138,0
0.039968038348871575,0.0,0.9992009587217894,0
0.01999600119960014,0.0,0.9998000599800071,0
0.07974522228289,0.0,0.996815278536125,0
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.7071067811865475,0.7071067811865475,3
0.0,0.7071067811865475,0.7071067811865475,3
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.1414213562373095,0.0,0.9899494936611665,0
0.023070780787264468,0.0,0.9997338341147937,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.0,0.0,1.0,0
0.31622776601683794,0.0,0.9486832980505138,0
0.31622776601683794,0.0,0.9486832980505138,0
0.2422507915557546,0.9690031662230184,0.04845015831115092,1
0.0,0.0,1.0,0
0.4472135954999579,0.0,0.8944271909999159,0
0.4472135954999579,0.0,0.8944271909999159,0
0.03663472696688965,0.019982578345576173,0.9991289172788087,0
0.0,0.5547001962252291,0.8320502943378437,3
0.0,0.6246950475544243,0.7808688094430304,3
0.0,0.8637789008984335,0.5038710255240862,1
0.0,0.8637789008984335,0.5038710255240862,1
0.0,0.8637789008984335,0.5038710255240862,1
0.0,0.8637789008984335,0.5038710255240862,1
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.0,1.0,0
0.5547001962252291,0.0,0.8320502943378437,0
0.6666666666666666,0.3333333333333333,0.6666666666666666,3
0.0,0.5547001962252291,0.8320502943378437,3
0.0,0.9965457582448796,0.08304547985373997,1
0.01999600119960014,0.0,0.9998000599800071,0
0.4472135954999579,0.0,0.8944271909999159,0
0.0,0.0,1.0,0
0.8944271909999159,0.0,0.4472135954999579,2
